CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLA,Nombre,Apellido1,Apellido2,sexo,edad
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594421-ORQUESTA P.M.A.E.,1,Lorena,Méndez,Solano,Mujer,40
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594423-PIANO P.M.A.E.,1,Sergio,Lara,Cruz,Hombre,57
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594423-PIANO P.M.A.E.,1,Cristian,Vidales,Cuenca,Hombre,32
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594423-PIANO P.M.A.E.,1,Ana,Salinas,Jara,Mujer,39
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594423-PIANO P.M.A.E.,1,Inés,Saavedra,García,Hombre,48
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594423-PIANO P.M.A.E.,1,Nerea,Carrasco,Escobar,Mujer,62
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594423-PIANO P.M.A.E.,1,Jonás,Navarrete,Martínez,Hombre,46
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594424-SAXOFON P.M.A.E.,1,Carolina,Caballero,Barroso,Mujer,64
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594424-SAXOFON P.M.A.E.,1,Alejandro,Cortés,Cordero,Hombre,35
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594426-TROMBON P.M.A.E.,1,César,Molina,Vicente,Hombre,55
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594427-TROMPA P.M.A.E,1,Nerea,Gallego,Pastor,Mujer,38
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594428-TROMPETA P.M.A.E.,1,Belén,Durán,Guzmán,Hombre,45
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594431-VIOLA P.M.A.E.,1,Sara,Jimeno,Molina,Mujer,29
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594431-VIOLA P.M.A.E.,1,Joaquim,Saavedra,Gutiérrez,Hombre,61
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594433-VIOLIN P.M.A.E.,1,Alejandro,Manso,Huertas,Hombre,57
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594433-VIOLIN P.M.A.E.,1,Pablo,Santamaría,Linares,Hombre,45
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594433-VIOLIN P.M.A.E.,1,Andrea,Salazar,Soto,Mujer,25
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594433-VIOLIN P.M.A.E.,1,Cristian,Merino,Vicente,Hombre,32
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594434-VIOLONCELLO P.M.A.E.,1,Joaquim,Luque,Tejada,Hombre,26
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594434-VIOLONCELLO P.M.A.E.,1,Fátima,Castro,Barroso,Mujer,47
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594460-LENGUAJE MUSICAL P.M.A.E.,1,Antonio,Reina,Velasco,Hombre,30
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594460-LENGUAJE MUSICAL P.M.A.E.,1,Laura,Tejada,Ochoa,Mujer,48
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594460-LENGUAJE MUSICAL P.M.A.E.,1,Claudia,Palacios,Valle,Mujer,38
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,ALMERÍA,EL EJIDO,04700193-C.P.M. EL EJIDO,00594460-LENGUAJE MUSICAL P.M.A.E.,1,Gabriel,Cuevas,Montoya,Hombre,51
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590001-FILOSOFIA P.E.S.,1,Óscar,Mateo,Vega,Hombre,61
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590001-FILOSOFIA P.E.S.,1,Pablo,Lorenzo,Iglesias,Hombre,28
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Óscar,Soler,Tejada,Hombre,46
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,César,Sillero,Valle,Hombre,29
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,María,Barrios,Zamora,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Celia,Montoya,Delgado,Mujer,44
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Marcos,Peña,Amador,Hombre,42
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Iván,Delgado,León,Hombre,43
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Adela,Nuñez,Ponce,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Raquel,Delgado,Campos,Mujer,39
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Mario,Guerrero,Navarrete,Hombre,62
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Nuria,Benítez,Sánchez,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Mateo,Guzmán,Marquez,Hombre,54
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Bruno,Gómez,Crespo,Hombre,47
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Jonás,Huertas,Estévez,Hombre,64
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Rodrigo,Prieto,Alfaro,Hombre,57
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,David,Díaz,Campos,Hombre,40
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Belén,Nuñez,Rojo,Hombre,55
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Antonio,Pascual,Cortés,Hombre,33
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Carolina,Franco,Vázquez,Mujer,65
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Rosa,Soto,Barroso,Mujer,57
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Miriam,Jurado,Sáez,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Olivia,Beltrán,Solano,Mujer,31
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Samuel,Carretero,Guzmán,Hombre,46
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Mario,Durán,Cuevas,Hombre,65
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590006-MATEMATICAS P.E.S.,1,Patricia,Santos,Sanz,Mujer,45
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590007-FISICA Y QUIMICA P.E.S.,1,Iván,Soler,Montes,Hombre,59
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590007-FISICA Y QUIMICA P.E.S.,1,Celia,Escobar,Santamaría,Mujer,57
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590007-FISICA Y QUIMICA P.E.S.,1,Natalia,Peñalver,Bernal,Mujer,63
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590007-FISICA Y QUIMICA P.E.S.,1,César,Aguado,Saavedra,Hombre,37
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Miguel,Alfaro,Navarrete,Hombre,26
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Javier,Velasco,Morales,Hombre,53
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Celia,Peña,Peralta,Mujer,35
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590009-DIBUJO P.E.S.,1,Eva,Carmona,Nieto,Mujer,29
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590010-FRANCES P.E.S.,1,Elena,Villar,Nuñez,Mujer,53
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590010-FRANCES P.E.S.,1,Sergio,Ramírez,Ruiz,Hombre,42
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Teresa,Aranda,Torrens,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Gabriel,Prado,Bernal,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Raquel,Ramírez,Navarrete,Mujer,37
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Ana,Nuñez,Serrano,Mujer,46
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Óscar,Izquierdo,Navarro,Hombre,40
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Diego,Saavedra,Santiago,Hombre,30
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Germán,López,Fuentes,Hombre,30
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Félix,Nieto,Lorenzo,Hombre,34
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590011-INGLES P.E.S.,1,Celia,Gallego,Merino,Mujer,43
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590016-MUSICA P.E.S.,1,Paula,Aranda,Alonso,Mujer,65
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590017-EDUCACION FISICA P.E.S.,1,David,Segura,Bravo,Hombre,57
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590017-EDUCACION FISICA P.E.S.,1,Juan,Alarcón,Ochoa,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,Fátima,Paredes,Reyes,Mujer,48
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590019-TECNOLOGIA P.E.S.,1,Adrián,Ortiz,Paredes,Hombre,59
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590019-TECNOLOGIA P.E.S.,1,Ramón,Morales,Arias,Hombre,27
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590061-ECONOMIA P.E.S.,1,Javier,Ponce,Franco,Hombre,42
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590061-ECONOMIA P.E.S.,1,Alberto,Serrano,Martín,Hombre,57
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590107-INFORMATICA P.E.S.,1,Joaquim,Vázquez,Pastor,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590110-ORGANIZACION Y GESTION COMERCIAL P.E.S.,1,Manuel,Espejo,Real,Hombre,38
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590110-ORGANIZACION Y GESTION COMERCIAL P.E.S.,1,Alba,Villar,Carrillo,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590110-ORGANIZACION Y GESTION COMERCIAL P.E.S.,1,Carlos,Suárez,Soler,Hombre,31
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590110-ORGANIZACION Y GESTION COMERCIAL P.E.S.,1,Juan,Lorente,Carretero,Hombre,59
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590110-ORGANIZACION Y GESTION COMERCIAL P.E.S.,1,Miguel,Ponce,Murillo,Hombre,48
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590221-PROCESOS COMERCIALES,1,Yolanda,Calvo,Arias,Mujer,63
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590221-PROCESOS COMERCIALES,1,Daniela,Pascual,Campos,Mujer,41
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590221-PROCESOS COMERCIALES,1,Patricia,Jara,Esteban,Mujer,50
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590221-PROCESOS COMERCIALES,1,Mario,Gallardo,Bravo,Hombre,37
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00590803-CULTURA CLASICA P.E.S.,1,Irene,Roca,Lorente,Hombre,47
MAESTROS,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00597025-IDIOMA EXTRANJERO-INGLÉS (SECUNDARIA),1,Fátima,Soria,Sanz,Mujer,53
MAESTROS,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Rubén,López,Sánchez,Hombre,38
MAESTROS,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Samuel,Torres,Vicente,Hombre,28
MAESTROS,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Lola,Linares,Castro,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,10590110-ORG.Y GESTION COMERCIAL (FRANCES)P.E.S.,1,Héctor,León,Torres,Hombre,61
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Verónica,Valero,Castro,Mujer,29
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Pablo,Jurado,Fuentes,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590006-MATEMATICAS (INGLES) P.E.S.,1,Guillermo,Aguirre,Marquez,Hombre,32
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590006-MATEMATICAS (INGLES) P.E.S.,1,Sonia,Durán,Miranda,Mujer,27
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Marta,García,Villar,Mujer,43
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Marisa,Mérida,Nuñez,Mujer,29
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590019-TECNOLOGIA (INGLES) P.E.S.,1,Elena,Valero,Nieto,Mujer,31
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590110-ORG. Y GESTION COMERCIAL (INGLES) P.E.S,1,Rodrigo,Montoya,Domínguez,Hombre,61
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700272-I.E.S. FUENTE NUEVA,11590221-PROCESOS COMERCIALES (INGLÉS),1,Miguel,Mesa,Llamas,Hombre,55
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592001-ALEMAN P.E.O.I.,1,Sara,Martín,Bravo,Mujer,59
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592006-ESPAÑOL P.E.O.I.,1,Rodrigo,Manso,Rodríguez,Hombre,33
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592008-FRANCES P.E.O.I.,1,Regina,Torres,Martín,Mujer,60
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592008-FRANCES P.E.O.I.,1,Antonio,Zapata,Sanz,Hombre,60
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592011-INGLES P.E.O.I.,1,Samuel,Ruiz,Lara,Hombre,48
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592011-INGLES P.E.O.I.,1,Germán,Vicente,Llamas,Hombre,26
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592011-INGLES P.E.O.I.,1,José,Montero,Hidalgo,Hombre,46
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592011-INGLES P.E.O.I.,1,Víctor,Beltrán,Domínguez,Hombre,55
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592011-INGLES P.E.O.I.,1,Miguel,Murillo,Corral,Hombre,63
PROFESORES ESCUELAS OFICIALES DE IDIOMAS,ALMERÍA,EL EJIDO,04700314-E.O.I. EL EJIDO,00592011-INGLES P.E.O.I.,1,Raquel,Mérida,Marquez,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590001-FILOSOFIA P.E.S.,1,Rubén,Corral,Mora,Hombre,64
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Germán,Ramírez,Rey,Hombre,61
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Olivia,Alarcón,Valle,Mujer,36
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Sofía,Serrano,Solano,Mujer,52
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Fernando,Jara,Parra,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Ramón,Cabello,Ojeda,Hombre,48
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Mateo,Aguirre,Estévez,Hombre,29
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Hugo,Portillo,Peralta,Hombre,38
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Alba,Salas,Díaz,Mujer,53
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Alejandro,Martín,Lozano,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Manuel,Marín,Portillo,Hombre,54
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Patricia,Suárez,Paredes,Mujer,37
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Adela,Nuñez,Pérez,Mujer,57
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590006-MATEMATICAS P.E.S.,1,Julia,Vicente,Saavedra,Mujer,51
PROFESORES DE ENSEÑANZA SECUNDARIA,ALMERÍA,EL EJIDO,04700481-I.E.S. PABLO RUIZ PICASSO,00590006-MATEMATICAS P.E.S.,1,Paula,Saura,Paredes,Mujer,51
